Geography,Geography_type,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Columbus,City,Weekly,2/3/19 0:00,Conventional,0.801866087,325087.68,78230.25,50436.08,4763.65,20441.49,0,0,0,171216.21
Columbus,City,Weekly,2/10/19 0:00,Conventional,0.827204398,259429.31,64143.98,30871.02,3261.93,22484.9,0,0,0,138667.48
Columbus,City,Weekly,2/17/19 0:00,Conventional,1.018171725,205695.94,44066.07,44785.16,3507.25,20825.12,0,0,0,92512.34
Columbus,City,Weekly,2/24/19 0:00,Conventional,1.071347437,209990.37,50766.19,31932.91,3559.78,23691.62,0,0,0,100039.87
Columbus,City,Weekly,3/3/19 0:00,Conventional,0.891022412,269097.49,67109.35,24458.49,2529.95,22627.27,0,0,0,152372.44
Columbus,City,Weekly,3/10/19 0:00,Conventional,0.909274704,247827.42,62678.33,21783.06,1987.73,22371.48,0,0,0,139006.83
Columbus,City,Weekly,3/17/19 0:00,Conventional,1.015621251,232808.94,47531.57,49287.36,2883.99,21625.94,0,0,0,111480.09
Columbus,City,Weekly,3/24/19 0:00,Conventional,0.881523859,266352.73,62190.28,25478.78,2443.77,24233.33,0,0,0,152006.57
Columbus,City,Weekly,3/31/19 0:00,Conventional,0.905925013,240023.93,55157.72,24267.25,2934.08,24968.18,0,0,0,132696.7
Columbus,City,Weekly,4/7/19 0:00,Conventional,0.983303172,244536.51,48839.39,47957.07,4234.42,25588.86,0,0,0,117916.77
Columbus,City,Weekly,4/14/19 0:00,Conventional,0.881422903,275992.88,66709.96,25352.35,3128.32,27110.01,0,0,0,153692.23
Columbus,City,Weekly,4/21/19 0:00,Conventional,1.010027448,236888.39,59681.18,18453.35,2652.72,31038.35,0,0,0,125062.8
Columbus,City,Weekly,4/28/19 0:00,Conventional,1.343206448,164564.06,40008.29,20087.45,2686.39,28067.3,0,0,0,73714.63
Columbus,City,Weekly,5/5/19 0:00,Conventional,1.084795152,281800.65,61095.08,34155.09,2718.81,28861.88,0,0,0,154969.78
Columbus,City,Weekly,5/12/19 0:00,Conventional,1.099579188,253248.17,55317.84,31220.7,2507.27,31013.53,0,0,0,133188.83
Columbus,City,Weekly,5/19/19 0:00,Conventional,1.325106671,200361.96,39557.37,33096.81,3094.75,30371.14,0,0,0,94241.89
Columbus,City,Weekly,5/26/19 0:00,Conventional,1.290705389,210090.42,47088.91,28344.36,3308.82,32547.71,0,0,0,98800.61
Columbus,City,Weekly,6/2/19 0:00,Conventional,1.000946372,288456.81,69037.11,33072.9,2127.74,28763.01,0,0,0,155456.05
Columbus,City,Weekly,6/9/19 0:00,Conventional,1.001167598,243858.36,67536.97,19946.82,2196.12,23955.82,0,0,0,130222.63
Columbus,City,Weekly,6/16/19 0:00,Conventional,1.25185399,194010.82,46689.62,18521.11,2475.7,30508.66,0,0,0,95815.73
Columbus,City,Weekly,6/23/19 0:00,Conventional,1.392763415,182472.35,38846.4,20678.76,2214.03,30489.91,0,0,0,90243.25
Columbus,City,Weekly,6/30/19 0:00,Conventional,1.411046101,196257.88,45464.09,23918.91,3874.65,30448.09,0,0,0,92552.15
Columbus,City,Weekly,7/7/19 0:00,Conventional,1.500015314,197571.7,44545.27,30000.79,2687.07,29670.63,0,0,0,90667.94
Columbus,City,Weekly,7/14/19 0:00,Conventional,1.62286017,168786.96,35878.76,20726.35,2236.38,34824.17,0,0,0,75121.29
Columbus,City,Weekly,7/21/19 0:00,Conventional,1.678144026,166293.09,34405.83,27072.47,2591.81,25893.84,0,0,0,76329.14
Columbus,City,Weekly,7/28/19 0:00,Conventional,1.683735709,160766.09,31012.24,27916.24,2685.69,23121.24,0,0,0,76030.68
Columbus,City,Weekly,8/4/19 0:00,Conventional,1.515480214,168565.37,34950.19,20317.57,2656.89,22952.45,0,0,0,87688.27
Columbus,City,Weekly,8/11/19 0:00,Conventional,1.36490239,186676.39,37899.13,29577.24,2476.86,22993.59,0,0,0,93729.58
Columbus,City,Weekly,8/18/19 0:00,Conventional,1.108763439,236914.15,54048.29,20633.77,1992.03,19369.46,0,0,0,140870.61
Columbus,City,Weekly,8/25/19 0:00,Conventional,1.118162488,206737.13,50718.52,23435.15,2434.2,18594.04,0,0,0,111555.22
Columbus,City,Weekly,9/1/19 0:00,Conventional,1.170102586,194033.97,45186.48,19179.11,2079.44,20699.79,0,0,0,106889.14
Columbus,City,Weekly,9/8/19 0:00,Conventional,1.015817316,259521.93,58027.54,31072.34,1967.17,18441.91,0,0,0,150012.97
Columbus,City,Weekly,9/15/19 0:00,Conventional,1.112195969,210206.47,48600.87,18978.9,1695.23,20812.3,0,0,0,120119.17
Columbus,City,Weekly,9/22/19 0:00,Conventional,1.125607503,208014.58,46837.06,17784.57,1994.42,19098.81,0,0,0,122299.72
Columbus,City,Weekly,9/29/19 0:00,Conventional,1.088524986,238144.67,54549.26,17871.94,1772.66,24893.44,0,0,0,139057.37
Columbus,City,Weekly,10/6/19 0:00,Conventional,1.217435984,201347.66,44667.47,33906.03,2424.25,20118.89,0,0,0,100231.01
Columbus,City,Weekly,10/13/19 0:00,Conventional,1.073111193,183194.33,44302.13,17238.07,1594.03,19938.9,0,0,0,100121.2
Columbus,City,Weekly,10/20/19 0:00,Conventional,1.019726711,200119.86,49875.77,22167.12,1794.05,17368.12,0,0,0,108914.8
Columbus,City,Weekly,10/27/19 0:00,Conventional,0.912915507,222492.45,59547.41,15798.76,1846.79,17970.97,0,0,0,127328.52
Columbus,City,Weekly,11/3/19 0:00,Conventional,0.920919832,206861.46,57489.07,15539.56,1466.95,18596,0,0,0,113769.89
Columbus,City,Weekly,11/10/19 0:00,Conventional,1.045122503,182866.27,44369.6,22637.89,1944.47,20587.21,0,0,0,93327.11
Columbus,City,Weekly,11/17/19 0:00,Conventional,1.008868134,176914.58,41576.68,17750.16,1557.35,22806.75,0,0,0,93223.64
Columbus,City,Weekly,11/24/19 0:00,Conventional,1.019973735,171488.77,45119.86,18003.04,1913.98,19172.39,0,0,0,87279.51
Columbus,City,Weekly,12/1/19 0:00,Conventional,0.929288915,167878.71,47301.92,11142.91,1843.33,21307.08,0,0,0,86283.45
Columbus,City,Weekly,12/8/19 0:00,Conventional,0.908931498,204106.79,65437.18,16010.12,1961.02,22071.5,0,0,0,98626.97
Columbus,City,Weekly,12/15/19 0:00,Conventional,1.027517708,154958.54,46900.61,10299.43,1974.59,27001.97,0,0,0,68781.94
Columbus,City,Weekly,12/22/19 0:00,Conventional,1.041752407,164152.98,47768.31,14025.36,2140.67,22179.25,0,0,0,78039.39
Columbus,City,Weekly,12/29/19 0:00,Conventional,0.781670038,216756.52,60042.11,11393.5,1606.09,21934.92,0,0,0,121779.9
Columbus,City,Weekly,1/7/19 0:00,Organic,1.504516732,14023.84,531.69,1607.58,0,4896.59,0,0,0,6987.98
Columbus,City,Weekly,1/13/19 0:00,Organic,1.508074387,16356.13,1247.56,1301.85,1.04,6978.53,0,0,0,6827.15
Columbus,City,Weekly,1/20/19 0:00,Organic,1.637970633,12880.43,498.22,1433.15,0,4111.77,0,0,0,6837.29
Columbus,City,Weekly,1/27/19 0:00,Organic,1.695715229,11105.12,390.57,1128.92,0,4349.73,0,0,0,5235.89
Columbus,City,Weekly,2/3/19 0:00,Organic,1.660633162,10636.84,450.76,1014.59,0,4112.99,0,0,0,5058.5
Columbus,City,Weekly,2/10/19 0:00,Organic,1.624006932,11294.83,386.32,1078.54,0,4683.33,0,0,0,5146.64
Columbus,City,Weekly,2/17/19 0:00,Organic,1.636389678,11200.63,365.57,1106.96,0,4171.43,0,0,0,5556.66
Columbus,City,Weekly,2/24/19 0:00,Organic,1.723614325,11599.71,339.03,1520.37,0,3395.18,0,0,0,6345.13
Columbus,City,Weekly,3/3/19 0:00,Organic,1.612732433,11352.82,384.51,998.27,0,4914.7,0,0,0,5055.34
Columbus,City,Weekly,3/10/19 0:00,Organic,1.503117712,12451.42,349.59,919.47,0,6234.73,0,0,0,4947.63
Columbus,City,Weekly,3/17/19 0:00,Organic,1.627288808,11030.11,320.72,1035.04,0,4447.64,0,0,0,5226.71
Columbus,City,Weekly,3/24/19 0:00,Organic,1.37277978,12052.7,340.06,1352.16,0,4088.17,0,0,0,6272.3
Columbus,City,Weekly,3/31/19 0:00,Organic,1.446856009,11550.04,327.72,1445.25,0,2904.49,0,0,0,6872.58
Columbus,City,Weekly,4/7/19 0:00,Organic,1.83121148,10596.42,310.99,1304.3,0,2307.08,0,0,0,6674.05
Columbus,City,Weekly,4/14/19 0:00,Organic,1.549813044,11212.68,382.01,1529.05,0,2001.36,0,0,0,7300.25
Columbus,City,Weekly,4/21/19 0:00,Organic,1.738404005,10405.5,491.1,1279.61,0,2089.61,0,0,0,6545.17
Columbus,City,Weekly,4/28/19 0:00,Organic,2.122604863,9861.4,423.76,1140.91,0,2680.3,0,0,0,5616.44
Columbus,City,Weekly,5/5/19 0:00,Organic,2.100381949,8437.81,419.82,842.01,0,2185.79,0,0,0,4990.2
Columbus,City,Weekly,5/12/19 0:00,Organic,2.023802646,7981.78,343.79,783.4,0,2516.06,0,0,0,4338.53
Columbus,City,Weekly,5/19/19 0:00,Organic,2.145733221,8701.99,384.87,917.45,0,2273.29,0,0,0,5126.38
Columbus,City,Weekly,5/26/19 0:00,Organic,2.296281441,9537.92,479.48,998.69,0,2331.29,0,0,0,5728.47
Columbus,City,Weekly,6/2/19 0:00,Organic,2.007556738,9461.62,421.84,1146.81,0,2336.59,0,0,0,5556.37
Columbus,City,Weekly,6/9/19 0:00,Organic,1.823016029,9180.26,392.1,1109.77,0,2144.21,0,0,0,5534.19
Columbus,City,Weekly,6/16/19 0:00,Organic,2.251315297,9444.51,405.98,1039.93,0,2438.8,0,0,0,5559.8
Columbus,City,Weekly,6/23/19 0:00,Organic,2.30846411,8134.06,432.58,909.44,0,1989.47,0,0,0,4802.57
Columbus,City,Weekly,6/30/19 0:00,Organic,2.536930855,8012.79,448.27,1241.6,0,2007.72,0,0,0,4315.2
Columbus,City,Weekly,7/7/19 0:00,Organic,2.596860764,8865.42,525.35,1211.94,0,1882.17,0,0,0,5245.96
Columbus,City,Weekly,7/14/19 0:00,Organic,2.599683779,7799.66,402.29,995.52,0,1533.72,0,0,0,4868.13
Columbus,City,Weekly,7/21/19 0:00,Organic,2.459982948,8452.8,553.66,905.29,0,2257.73,0,0,0,4736.12
Columbus,City,Weekly,7/28/19 0:00,Organic,2.373419024,9064.62,414.38,868.33,0,2421.58,0,0,0,5360.33
Columbus,City,Weekly,8/4/19 0:00,Organic,2.43976456,8653.77,469.55,920.36,0,2529.94,0,0,0,4733.93
Columbus,City,Weekly,8/11/19 0:00,Organic,2.409296947,9462.94,423.44,918.25,0,2527.14,0,0,0,5594.11
Columbus,City,Weekly,8/18/19 0:00,Organic,2.238916883,8022.71,531.75,747.44,0,2759.85,0,0,0,3983.67
Columbus,City,Weekly,8/25/19 0:00,Organic,2.21812471,7139.08,524.42,621.33,0,2230.66,0,0,0,3762.67
Columbus,City,Weekly,9/1/19 0:00,Organic,2.078405605,7715.48,483.34,609.06,0,3037.11,0,0,0,3585.97
Columbus,City,Weekly,9/8/19 0:00,Organic,1.992294434,7472.9,563.77,727.32,0,2682.7,0,0,0,3499.1
Columbus,City,Weekly,9/15/19 0:00,Organic,1.952097827,8325.85,522.39,802.31,0,3312.92,0,0,0,3688.23
Columbus,City,Weekly,9/22/19 0:00,Organic,1.8731135,9843.33,471.96,671.34,0,4976.46,0,0,0,3723.57
Columbus,City,Weekly,9/29/19 0:00,Organic,1.941739703,7696.42,415.11,652.32,0,3889.99,0,0,0,2739
Columbus,City,Weekly,10/6/19 0:00,Organic,1.774433541,8742.82,422.11,669.74,0,4446.14,0,0,0,3204.83
Columbus,City,Weekly,10/13/19 0:00,Organic,1.699327957,9594.23,332.84,1128.55,0,3748.26,0,0,0,4384.58
Columbus,City,Weekly,10/20/19 0:00,Organic,1.727295536,7805.84,443.05,813.14,0,3024.32,0,0,0,3525.34
Columbus,City,Weekly,10/27/19 0:00,Organic,1.7151579,7191.67,462.78,727.97,0,2700.8,0,0,0,3300.12
Columbus,City,Weekly,11/3/19 0:00,Organic,1.755887755,5738.47,509.14,758.04,0,1514.72,0,0,0,2956.56
Columbus,City,Weekly,11/10/19 0:00,Organic,2.038058695,4927.57,454.31,584.38,0,1083.79,0,0,0,2805.09
Columbus,City,Weekly,11/17/19 0:00,Organic,1.900028137,5960.83,568.78,621.81,0,1726.14,0,0,0,3044.09
Columbus,City,Weekly,11/24/19 0:00,Organic,1.84108412,6456.71,507.07,611.95,0,2238.29,0,0,0,3099.41
Columbus,City,Weekly,12/1/19 0:00,Organic,1.900164446,4901.69,438.94,449.45,0,1398.29,0,0,0,2615
Columbus,City,Weekly,12/8/19 0:00,Organic,1.961510988,5366.37,605.68,622.25,0,1350.76,0,0,0,2787.68
Columbus,City,Weekly,12/15/19 0:00,Organic,1.912834797,5147.16,511.44,610.47,0,1305.51,0,0,0,2719.73
Columbus,City,Weekly,12/22/19 0:00,Organic,1.887536796,5267.87,480.46,618.74,0,1259.76,0,0,0,2908.92
Columbus,City,Weekly,12/29/19 0:00,Organic,1.667688453,6437.1,413.36,946.15,0,1201.69,0,0,0,3875.9
Columbus,City,Weekly,1/6/20 0:00,Conventional,0.75956852,263479.57,72777.04,17797.61,1974.99,22996.37,0,0,0,147933.57
Columbus,City,Weekly,1/12/20 0:00,Conventional,0.78359094,266899.35,73812.37,11146.18,1885.16,28332.9,0,0,0,151722.73
Columbus,City,Weekly,1/19/20 0:00,Conventional,0.748090023,278279.71,73874.64,34178.14,2434.72,28035.42,0,0,0,139756.79
Columbus,City,Weekly,1/26/20 0:00,Conventional,0.991107241,215803,52352.61,11013.37,2340.92,48130.73,0,0,0,101965.37
Columbus,City,Weekly,2/2/20 0:00,Conventional,0.689112577,329539.27,79971.43,26171.78,2234.78,42377.63,0,0,0,178783.65
Columbus,City,Weekly,2/9/20 0:00,Conventional,0.790083138,265565.24,72216.18,18445.35,1960.84,27408.02,0,0,0,145534.85
Columbus,City,Weekly,2/16/20 0:00,Conventional,1.017765689,210264.08,52785.57,10759.13,1566.31,28807.05,0,0,0,116346.03
Columbus,City,Weekly,2/23/20 0:00,Conventional,0.99150382,243796.56,56170.45,26689.64,1944.31,29828.78,0,0,0,129163.38
Columbus,City,Weekly,3/1/20 0:00,Conventional,0.909926569,265893.58,66950.31,10445.32,1385.7,29011.58,0,0,0,158100.67
Columbus,City,Weekly,3/8/20 0:00,Conventional,0.952295344,270004.54,62768.93,9962.01,1510.25,48912.75,0,0,0,146850.6
Columbus,City,Weekly,3/15/20 0:00,Conventional,1.257870527,274015.45,65431.65,13313.77,1825.99,45291.01,0,0,0,148153.03
Columbus,City,Weekly,3/22/20 0:00,Conventional,1.114741644,270886.75,68763.87,11458.59,1682.52,35587.54,0,0,0,153394.23
Columbus,City,Weekly,3/29/20 0:00,Conventional,1.007400256,260121.3,73612.3,11266.36,1606.4,41167.42,0,0,0,132468.82
Columbus,City,Weekly,4/5/20 0:00,Conventional,1.008079158,285390.04,94616.26,13866.53,1707.1,37923.22,0,0,0,137276.93
Columbus,City,Weekly,4/12/20 0:00,Conventional,1.149797695,252083.5,82291.5,11580.27,2233.94,33088.61,0,0,0,122889.19
Columbus,City,Weekly,4/19/20 0:00,Conventional,1.223750289,245499.22,81157.6,10118.95,2165.69,35824.16,0,0,0,116232.82
Columbus,City,Weekly,4/26/20 0:00,Conventional,1.241896282,272312.97,87656.72,11705.15,2258.6,37238.14,0,0,0,133454.36
Columbus,City,Weekly,5/3/20 0:00,Conventional,1.00483042,335577.41,110532.38,11568.79,2166.36,40797.71,0,0,0,170512.17
Columbus,City,Weekly,5/10/20 0:00,Conventional,1.023713976,338327.78,120710.05,16796.27,2350.05,41352.3,0,0,0,157119.11
Columbus,City,Weekly,5/17/20 0:00,Conventional,1.20973936,270401.45,91222.98,10985.31,2137.9,39523.31,0,0,0,126531.95
Columbus,City,Weekly,5/24/20 0:00,Conventional,1.138554897,284647.62,96181.46,15405.6,2347,41970.11,0,0,0,128743.45
Columbus,City,Weekly,5/31/20 0:00,Conventional,0.971073303,302919.6,99385.56,12130.37,2359.29,41045.99,0,0,0,147998.39
Columbus,City,Weekly,6/7/20 0:00,Conventional,0.949829449,307165.94,102256.18,14531.71,2589.91,41606.54,0,0,0,146181.6
Columbus,City,Weekly,6/14/20 0:00,Conventional,1.046567955,274109.25,76482.91,13096.81,2689.79,43883,0,0,0,137956.74
Columbus,City,Weekly,6/21/20 0:00,Conventional,1.053164951,269539.31,70256.32,15395,2475.24,43157.16,0,0,0,138255.59
Columbus,City,Weekly,6/28/20 0:00,Conventional,0.88181713,322689.63,88891.64,18206.83,2160.6,38575.87,0,0,0,174854.69
Columbus,City,Weekly,7/5/20 0:00,Conventional,0.92989733,303916.48,81573.47,18401.11,2534.03,39435.1,0,0,0,161972.77
Columbus,City,Weekly,7/12/20 0:00,Conventional,0.996407364,256528.5,67710.47,17608.43,2358.33,39914.05,0,0,0,128937.23
Columbus,City,Weekly,7/19/20 0:00,Conventional,0.936469327,290040.17,72769.3,35468.84,2588.41,45605.48,0,0,0,133608.14
Columbus,City,Weekly,7/26/20 0:00,Conventional,0.847075404,302302.04,83672.06,28288.65,2499.24,44809.94,0,0,0,143032.14
Columbus,City,Weekly,8/2/20 0:00,Conventional,0.869698477,280912.83,77600.16,15352.93,3100.71,44098.52,0,0,0,140760.51
Columbus,City,Weekly,8/9/20 0:00,Conventional,0.918708755,262485.76,61698.67,17108.91,2247.46,48091.44,0,0,0,133339.28
Columbus,City,Weekly,8/16/20 0:00,Conventional,0.737235874,312456.28,79372.73,18971.02,2511.08,49647.77,0,0,0,161953.66
Columbus,City,Weekly,8/23/20 0:00,Conventional,0.786520369,281590.45,73985.79,19321.16,2287.28,38545.54,0,0,0,147450.68
Columbus,City,Weekly,8/30/20 0:00,Conventional,0.967237162,250199.49,64641.06,20988.25,1924.94,34365.93,0,0,0,128279.32
Columbus,City,Weekly,9/6/20 0:00,Conventional,0.960967571,240241.02,60155.15,18611.5,2044.03,36988.01,0,0,0,122442.32
Columbus,City,Weekly,9/13/20 0:00,Conventional,0.8205569,269389.9,69439.73,21322.44,2147.86,31803.27,0,0,0,144676.6
Columbus,City,Weekly,9/20/20 0:00,Conventional,0.797049232,261211.37,69190.09,17624.04,2066.51,37276.63,0,0,0,135054.1
Columbus,City,Weekly,9/27/20 0:00,Conventional,0.998280198,219095.92,54483.41,19511.21,1762.67,31930.75,0,0,0,111407.89
Columbus,City,Weekly,10/4/20 0:00,Conventional,0.832280793,268679.46,68535.14,21909.33,1387.37,33310.27,0,0,0,143537.35
Columbus,City,Weekly,10/11/20 0:00,Conventional,0.835449923,257174.88,68840.66,19711.16,1601.34,31627.99,0,0,0,135393.73
Columbus,City,Weekly,10/18/20 0:00,Conventional,0.995097046,215744.18,50740.35,15963.19,1634.04,35164.63,0,0,0,112241.97
Columbus,City,Weekly,10/25/20 0:00,Conventional,0.963241417,235914.7,53592.22,29784.17,1671.96,28895.09,0,0,0,121971.25
Columbus,City,Weekly,11/1/20 0:00,Conventional,0.871628607,259430.27,67183.53,18096.83,1874.03,28449.19,0,0,0,143826.69
Columbus,City,Weekly,11/8/20 0:00,Conventional,0.875554994,244297.83,62190.84,20699.31,1712.77,27724.81,0,0,0,131970.1
Columbus,City,Weekly,11/15/20 0:00,Conventional,0.89379989,248633.6,55361.71,27691.33,1277.9,31638.2,0,0,0,132664.46
Columbus,City,Weekly,11/22/20 0:00,Conventional,0.858442439,225786.44,44059.13,31497.97,671.01,36430.28,0,0,0,113128.06
Columbus,City,Weekly,11/29/20 0:00,Conventional,0.877558401,168044.54,36178.79,20087.34,889.2,32207.77,0,0,0,78681.44
Columbus,City,Weekly,12/6/20 0:00,Conventional,0.843563541,219301.66,51291.29,29183.91,629.03,37131.59,0,0,0,101065.84
Columbus,City,Weekly,12/13/20 0:00,Conventional,0.892282778,229527.7,51227.68,27412.28,399.96,40401.61,0,0,0,110086.17
Columbus,City,Weekly,12/20/20 0:00,Conventional,0.904622332,219550.02,45188.44,30260.54,387.88,40372.47,0,0,0,103340.7
Columbus,City,Weekly,12/27/20 0:00,Conventional,0.882063005,187046.67,40168.19,20063.88,329.6,44048.36,0,0,0,82436.65
Columbus,City,Weekly,1/6/20 0:00,Organic,1.578967155,10417.24,527.94,1411.3,0,2050.81,0,0,0,6427.19
Columbus,City,Weekly,1/12/20 0:00,Organic,1.668057299,11809.15,408.35,1744.57,0,2277.79,0,0,0,7378.45
Columbus,City,Weekly,1/19/20 0:00,Organic,1.612788143,9707.03,602.62,1252.24,0,1394.5,0,0,0,6457.66
Columbus,City,Weekly,1/26/20 0:00,Organic,1.790596944,8030.64,417.55,872.7,0,1965.96,0,0,0,4774.43
Columbus,City,Weekly,2/2/20 0:00,Organic,1.646984945,8281.39,571.34,946.34,0,1741.53,0,0,0,5022.18
Columbus,City,Weekly,2/9/20 0:00,Organic,1.594165047,8158.75,388.65,945.66,0,1977.36,0,0,0,4847.08
Columbus,City,Weekly,2/16/20 0:00,Organic,1.683698598,7635.71,332.11,740.83,0,2075.93,0,0,0,4486.84
Columbus,City,Weekly,2/23/20 0:00,Organic,1.756112126,7069.99,458.11,708.46,0,1935.78,0,0,0,3967.63
Columbus,City,Weekly,3/1/20 0:00,Organic,1.607292152,8497.66,360.39,899.87,0,2117.99,0,0,0,5119.4
Columbus,City,Weekly,3/8/20 0:00,Organic,1.683196527,8537.28,440.1,988.37,0,2190.33,0,0,0,4918.48
Columbus,City,Weekly,3/15/20 0:00,Organic,1.921165937,10583.77,669.13,842.5,0,3217.33,0,0,0,5854.81
Columbus,City,Weekly,3/22/20 0:00,Organic,1.639876096,11559.4,603.47,974.73,0,3410.13,0,0,0,6571.07
Columbus,City,Weekly,3/29/20 0:00,Organic,1.741764104,8178.59,1035.6,1636.25,0,2633.01,0,0,0,2873.74
Columbus,City,Weekly,4/5/20 0:00,Organic,1.562432805,12215.87,1288.32,1213.76,0,2879.29,0,0,0,6834.5
Columbus,City,Weekly,4/12/20 0:00,Organic,1.609006,16268.49,1094.69,1266.61,0,3823.24,0,0,0,10083.95
Columbus,City,Weekly,4/19/20 0:00,Organic,1.792354277,11336.87,865.29,1056.4,0,1856.49,0,0,0,7558.69
Columbus,City,Weekly,4/26/20 0:00,Organic,2.025124384,9023.11,1047.96,794.39,0,2233.04,0,0,0,4947.72
Columbus,City,Weekly,5/3/20 0:00,Organic,1.868419396,9675.73,1225.77,1676.86,0,2023.45,0,0,0,4749.65
Columbus,City,Weekly,5/10/20 0:00,Organic,1.806849706,9903.13,951.51,1407.61,0,1678.41,0,0,0,5865.61
Columbus,City,Weekly,5/17/20 0:00,Organic,1.99867097,7276.91,874.97,880.42,0,1871.29,0,0,0,3650.22
Columbus,City,Weekly,5/24/20 0:00,Organic,2.003487937,8331.83,823.39,948.81,0,2417.56,0,0,0,4142.08
Columbus,City,Weekly,5/31/20 0:00,Organic,1.882702014,9800.66,825.57,1131.15,0,2471.76,0,0,0,5372.18
Columbus,City,Weekly,6/7/20 0:00,Organic,1.830145721,10518.08,630.85,1143.61,0,2713.29,0,0,0,6030.33
Columbus,City,Weekly,6/14/20 0:00,Organic,1.920802102,9171.5,709.59,988.25,0,2732.48,0,0,0,4741.17
Columbus,City,Weekly,6/21/20 0:00,Organic,1.874936882,9635.16,892.97,844.28,0,3360.26,0,0,0,4537.64
Columbus,City,Weekly,6/28/20 0:00,Organic,1.794897661,9224.25,776.7,1096.04,0,2407.79,0,0,0,4943.72
Columbus,City,Weekly,7/5/20 0:00,Organic,1.705132895,9802.21,792.53,1241.11,0,2628.27,0,0,0,5140.29
Columbus,City,Weekly,7/12/20 0:00,Organic,1.627191596,8932.74,759.8,1037.05,0,2676.52,0,0,0,4459.38
Columbus,City,Weekly,7/19/20 0:00,Organic,1.700411897,9061.33,847.21,1136.54,0,2509.35,0,0,0,4568.23
Columbus,City,Weekly,7/26/20 0:00,Organic,1.693450635,9252.64,890.56,1123.1,0,2469.66,0,0,0,4769.32
Columbus,City,Weekly,8/2/20 0:00,Organic,1.615817463,9268.55,795.72,1226.74,0,2370.85,0,0,0,4875.24
Columbus,City,Weekly,8/9/20 0:00,Organic,1.726733751,8592.47,797.82,970.85,0,2289.47,0,0,0,4534.34
Columbus,City,Weekly,8/16/20 0:00,Organic,1.637083098,9629.8,748.1,1161.53,0,2581.92,0,0,0,5138.25
Columbus,City,Weekly,8/23/20 0:00,Organic,1.661406905,8733.86,679.77,1500.47,0,2262.91,0,0,0,4290.71
Columbus,City,Weekly,8/30/20 0:00,Organic,1.670528005,8833.73,656.05,1338.01,0,2803.5,0,0,0,4036.18
Columbus,City,Weekly,9/6/20 0:00,Organic,1.11223103,15853.68,444.59,1038.41,0,2511.84,0,0,0,11858.85
Columbus,City,Weekly,9/13/20 0:00,Organic,1.552428421,9438.82,556.6,1040.64,0,2814.02,0,0,0,5027.57
Columbus,City,Weekly,9/20/20 0:00,Organic,1.617308127,7954.46,572.11,919.31,0,2574.56,0,0,0,3888.48
Columbus,City,Weekly,9/27/20 0:00,Organic,1.650039879,7998.32,569.59,784.68,0,2449.47,0,0,0,4194.58
Columbus,City,Weekly,10/4/20 0:00,Organic,1.533800282,8248.61,536.2,911.65,0,2557.08,0,0,0,4243.68
Columbus,City,Weekly,10/11/20 0:00,Organic,1.576881045,8042.76,633.49,853.66,0,2343.26,0,0,0,4212.34
Columbus,City,Weekly,10/18/20 0:00,Organic,1.578064476,7614.25,458.86,782.09,0,2635.03,0,0,0,3738.27
Columbus,City,Weekly,10/25/20 0:00,Organic,1.530234466,7720.95,472.75,829.87,0,2561.75,0,0,0,3856.58
Columbus,City,Weekly,11/1/20 0:00,Organic,1.508092908,8492.96,554.33,928.42,0,2889.44,0,0,0,4120.77
Columbus,City,Weekly,11/8/20 0:00,Organic,1.595385881,8122.37,472.47,940.86,0,2317.72,0,0,0,4391.33
Columbus,City,Weekly,11/15/20 0:00,Organic,1.603174338,7799.31,457.81,870.23,0,2344.34,0,0,0,4126.94
Columbus,City,Weekly,11/22/20 0:00,Organic,1.664679047,8305.91,391.13,901.24,0,2394.74,0,0,0,4618.8
Columbus,City,Weekly,11/29/20 0:00,Organic,1.781296805,7272.52,437.67,759.19,0,1837.83,0,0,0,4237.83
